ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2021-01-05,116.5673635709643,112.25856236027134,128.19599019347294,116.5673635709643,116.5673635709643,3.0763911045282395,3.0763911045282395,3.0763911045282395,1.9418177187149503,1.9418177187149503,1.9418177187149503,1.1345733858132898,1.1345733858132898,1.1345733858132898,0.0,0.0,0.0,119.64375467549254
2021-01-06,116.58018165981791,111.49528556364875,127.4147056286023,116.58018165981791,116.58018165981791,3.1147042262785116,3.1147042262785116,3.1147042262785116,1.91008582553981,1.91008582553981,1.91008582553981,1.2046184007387017,1.2046184007387017,1.2046184007387017,0.0,0.0,0.0,119.69488588609642
2021-01-07,116.59299974867153,111.8080545910898,128.70217265191638,116.59299974867153,116.59299974867153,3.1100447808386025,3.1100447808386025,3.1100447808386025,1.8202781077606955,1.8202781077606955,1.8202781077606955,1.2897666730779072,1.2897666730779072,1.2897666730779072,0.0,0.0,0.0,119.70304452951014
2021-01-08,116.60581783752512,111.92440033277313,127.91408733739914,116.60581783752512,116.60581783752512,3.228636755133818,3.228636755133818,3.228636755133818,1.8373290951180439,1.8373290951180439,1.8373290951180439,1.3913076600157734,1.3913076600157734,1.3913076600157734,0.0,0.0,0.0,119.83445459265894
2021-01-11,116.64427210408594,112.06994424456269,128.20929655574633,116.64427210408594,116.64427210408594,3.707814809486971,3.707814809486971,3.707814809486971,1.9041787991058083,1.9041787991058083,1.9041787991058083,1.8036360103811626,1.8036360103811626,1.8036360103811626,0.0,0.0,0.0,120.35208691357292
2021-01-12,116.65709019293955,112.49197182934643,128.63663782419863,116.65709019293955,116.65709019293955,3.92055600012119,3.92055600012119,3.92055600012119,1.9418177187157444,1.9418177187157444,1.9418177187157444,1.978738281405445,1.978738281405445,1.978738281405445,0.0,0.0,0.0,120.57764619306074
2021-01-13,116.7582691578834,112.57412656621985,128.61373500599686,116.7582691578834,116.7582691578834,4.082888340265381,4.082888340265381,4.082888340265381,1.910085825539746,1.910085825539746,1.910085825539746,2.172802514725635,2.172802514725635,2.172802514725635,0.0,0.0,0.0,120.84115749814879
2021-01-14,116.85944812282725,113.78296274300394,129.39917581944238,116.85944812282725,116.85944812282725,4.205711966524715,4.205711966524715,4.205711966524715,1.820278107765197,1.820278107765197,1.820278107765197,2.3854338587595185,2.3854338587595185,2.3854338587595185,0.0,0.0,0.0,121.06516008935196
2021-01-15,116.9606270877711,113.97645802420861,129.83982786076933,116.9606270877711,116.9606270877711,4.453243081706037,4.453243081706037,4.453243081706037,1.8373290951134622,1.8373290951134622,1.8373290951134622,2.615913986592575,2.615913986592575,2.615913986592575,0.0,0.0,0.0,121.41387016947714
2021-01-19,117.36534294754652,114.72604296618688,130.6975670543429,117.36534294754652,117.36534294754652,5.632731942723093,5.632731942723093,5.632731942723093,1.9418177187138785,1.9418177187138785,1.9418177187138785,3.6909142240092154,3.6909142240092154,3.6909142240092154,0.0,0.0,0.0,122.99807489026962
2021-01-20,117.46652191249036,115.07634342781147,131.33739183773793,117.46652191249036,117.46652191249036,5.899092304109067,5.899092304109067,5.899092304109067,1.9100858255396826,1.9100858255396826,1.9100858255396826,3.9890064785693835,3.9890064785693835,3.9890064785693835,0.0,0.0,0.0,123.36561421659943
2021-01-21,117.56770087743423,115.84392377186158,131.6720498716246,117.56770087743423,117.56770087743423,6.114629141436692,6.114629141436692,6.114629141436692,1.8202781077643815,1.8202781077643815,1.8202781077643815,4.29435103367231,4.29435103367231,4.29435103367231,0.0,0.0,0.0,123.68233001887093
2021-01-22,117.66887984237808,115.9489322756398,131.57488025148479,117.66887984237808,117.66887984237808,6.441655585783953,6.441655585783953,6.441655585783953,1.8373290951281065,1.8373290951281065,1.8373290951281065,4.604326490655845,4.604326490655845,4.604326490655845,0.0,0.0,0.0,124.11053542816202
2021-01-25,117.97241673720964,117.76017320315484,132.99688626244821,117.97241673720964,117.97241673720964,7.437790324786203,7.437790324786203,7.437790324786203,1.9041787991151207,1.9041787991151207,1.9041787991151207,5.533611525671082,5.533611525671082,5.533611525671082,0.0,0.0,0.0,125.41020706199585
2021-01-26,118.0735957021535,118.50369341195994,133.85390261473378,118.0735957021535,118.0735957021535,7.775040672730571,7.775040672730571,7.775040672730571,1.9418177187120123,1.9418177187120123,1.9418177187120123,5.833222954018558,5.833222954018558,5.833222954018558,0.0,0.0,0.0,125.84863637488407
2021-01-27,118.17477466709735,118.05898897917251,134.39505142889305,118.17477466709735,118.17477466709735,8.032792147464336,8.032792147464336,8.032792147464336,1.9100858255399713,1.9100858255399713,1.9100858255399713,6.122706321924364,6.122706321924364,6.122706321924364,0.0,0.0,0.0,126.20756681456169
2021-01-28,118.2759536320412,118.84084656557181,134.33325234021038,118.2759536320412,118.2759536320412,8.219346562387642,8.219346562387642,8.219346562387642,1.8202781077662238,1.8202781077662238,1.8202781077662238,6.3990684546214185,6.3990684546214185,6.3990684546214185,0.0,0.0,0.0,126.49530019442884
2021-01-29,118.37713259698504,119.23126497638076,134.68338782428393,118.37713259698504,118.37713259698504,8.496730256380273,8.496730256380273,8.496730256380273,1.837329095128316,1.837329095128316,1.837329095128316,6.659401161251957,6.659401161251957,6.659401161251957,0.0,0.0,0.0,126.87386285336531
2021-02-01,118.6806694918166,120.28516110794678,135.76888965184978,118.6806694918166,118.6806694918166,9.221440382330064,9.221440382330064,9.221440382330064,1.9041787991149848,1.9041787991149848,1.9041787991149848,7.317261583215077,7.317261583215077,7.317261583215077,0.0,0.0,0.0,127.90210987414666
2021-02-02,118.78184845676047,119.5821442197703,136.1372035722494,118.78184845676047,118.78184845676047,9.429301646381104,9.429301646381104,9.429301646381104,1.941817718717088,1.941817718717088,1.941817718717088,7.487483927664013,7.487483927664013,7.487483927664013,0.0,0.0,0.0,128.21115010314156
2021-02-03,118.8830274217043,120.34134153570658,136.04716358970128,118.8830274217043,118.8830274217043,9.539852106976923,9.539852106976923,9.539852106976923,1.9100858255399076,1.9100858255399076,1.9100858255399076,7.629766281437017,7.629766281437017,7.629766281437017,0.0,0.0,0.0,128.42287952868122
2021-02-04,118.98420638664817,120.10148825995442,136.47508838448357,118.98420638664817,118.98420638664817,9.562763560697846,9.562763560697846,9.562763560697846,1.8202781077654084,1.8202781077654084,1.8202781077654084,7.742485452932436,7.742485452932436,7.742485452932436,0.0,0.0,0.0,128.546969947346
2021-02-05,119.08538535159202,120.84267621946151,137.12868804314675,119.08538535159202,119.08538535159202,9.66166118418982,9.66166118418982,9.66166118418982,1.8373290951189436,1.8373290951189436,1.8373290951189436,7.824332089070877,7.824332089070877,7.824332089070877,0.0,0.0,0.0,128.74704653578183
2021-02-08,119.38892224642358,121.13726182305263,137.6182764527299,119.38892224642358,119.38892224642358,9.7807654583939,9.7807654583939,9.7807654583939,1.9041787991196406,1.9041787991196406,1.9041787991196406,7.876586659274259,7.876586659274259,7.876586659274259,0.0,0.0,0.0,129.16968770481748
2021-02-09,119.49010121136742,121.62606395433995,137.24767205328098,119.49010121136742,119.49010121136742,9.770459107312297,9.770459107312297,9.770459107312297,1.9418177187178818,1.9418177187178818,1.9418177187178818,7.828641388594413,7.828641388594413,7.828641388594413,0.0,0.0,0.0,129.26056031867972
2021-02-10,119.59128017631127,121.13723641689676,136.89422685195396,119.59128017631127,119.59128017631127,9.658517631452844,9.658517631452844,9.658517631452844,1.910085825539843,1.910085825539843,1.910085825539843,7.7484318059129995,7.7484318059129995,7.7484318059129995,0.0,0.0,0.0,129.2497978077641
2021-02-11,119.69245914125514,121.2538442846227,137.5766484844415,119.69245914125514,119.69245914125514,9.457010164586825,9.457010164586825,9.457010164586825,1.8202781077672512,1.8202781077672512,1.8202781077672512,7.6367320568195725,7.6367320568195725,7.6367320568195725,0.0,0.0,0.0,129.14946930584196
2021-02-12,119.79363810619897,121.18022334313224,137.31327976152562,119.79363810619897,119.79363810619897,9.331980746142097,9.331980746142097,9.331980746142097,1.8373290951191532,1.8373290951191532,1.8373290951191532,7.494651651022945,7.494651651022945,7.494651651022945,0.0,0.0,0.0,129.12561885234106
2021-02-16,120.19835396597439,120.7058601917775,136.9344332943526,120.19835396597439,120.19835396597439,8.597261635396636,8.597261635396636,8.597261635396636,1.9418177187133556,1.9418177187133556,1.9418177187133556,6.655443916683278,6.655443916683278,6.655443916683278,0.0,0.0,0.0,128.79561560137103
2021-02-17,120.29953293091825,120.16755099605165,136.5476442228124,120.29953293091825,120.29953293091825,8.298584023915799,8.298584023915799,8.298584023915799,1.9100858255397801,1.9100858255397801,1.9100858255397801,6.38849819837602,6.38849819837602,6.38849819837602,0.0,0.0,0.0,128.59811695483404
2021-02-18,120.4007118958621,120.09510874916306,136.03355056834587,120.4007118958621,120.4007118958621,7.923980494117683,7.923980494117683,7.923980494117683,1.820278107762278,1.820278107762278,1.820278107762278,6.103702386355405,6.103702386355405,6.103702386355405,0.0,0.0,0.0,128.3246923899798
2021-02-19,120.50189086080594,120.11325022625276,136.26819273296377,120.50189086080594,120.50189086080594,7.641184307069339,7.641184307069339,7.641184307069339,1.8373290951145718,1.8373290951145718,1.8373290951145718,5.803855211954768,5.803855211954768,5.803855211954768,0.0,0.0,0.0,128.14307516787528
2021-02-22,120.80542775563752,119.48784422357942,135.77602906428464,120.80542775563752,120.80542775563752,6.747594589113908,6.747594589113908,6.747594589113908,1.9041787991241612,1.9041787991241612,1.9041787991241612,4.8434157899897485,4.8434157899897485,4.8434157899897485,0.0,0.0,0.0,127.55302234475143
2021-02-23,120.90660672058137,119.6132620533278,135.58604716247476,120.90660672058137,120.90660672058137,6.4547940532628,6.4547940532628,6.4547940532628,1.9418177187210914,1.9418177187210914,1.9418177187210914,4.512976334541708,4.512976334541708,4.512976334541708,0.0,0.0,0.0,127.36140077384417
2021-02-24,121.00778568552522,119.16013128085184,135.1309206026845,121.00778568552522,121.00778568552522,6.092444716328694,6.092444716328694,6.092444716328694,1.9100858255397153,1.9100858255397153,1.9100858255397153,4.182358890788978,4.182358890788978,4.182358890788978,0.0,0.0,0.0,127.10023040185392
2021-02-25,121.10896465046906,119.0528327978819,134.45690200171464,121.10896465046906,121.10896465046906,5.674722029356481,5.674722029356481,5.674722029356481,1.8202781077641208,1.8202781077641208,1.8202781077641208,3.85444392159236,3.85444392159236,3.85444392159236,0.0,0.0,0.0,126.78368667982554
2021-02-26,121.21014361541292,118.77591983524395,135.04851264081984,121.21014361541292,121.21014361541292,5.369323222991263,5.369323222991263,5.369323222991263,1.8373290951147807,1.8373290951147807,1.8373290951147807,3.531994127876483,3.531994127876483,3.531994127876483,0.0,0.0,0.0,126.57946683840419
2021-03-01,121.51368051024447,118.20956069682799,134.61445088298868,121.51368051024447,121.51368051024447,4.52679260116291,4.52679260116291,4.52679260116291,1.9041787991091816,1.9041787991091816,1.9041787991091816,2.6226138020537286,2.6226138020537286,2.6226138020537286,0.0,0.0,0.0,126.04047311140738
2021-03-02,121.61485947518831,118.109423464803,133.72130125530248,121.61485947518831,121.61485947518831,4.288004441984646,4.288004441984646,4.288004441984646,1.9418177187165653,1.9418177187165653,1.9418177187165653,2.3461867232680795,2.3461867232680795,2.3461867232680795,0.0,0.0,0.0,125.90286391717295
2021-03-03,121.7160384401322,117.40695310505077,133.58138769071834,121.7160384401322,121.7160384401322,3.996292355336684,3.996292355336684,3.996292355336684,1.9100858255396498,1.9100858255396498,1.9100858255396498,2.086206529797033,2.086206529797033,2.086206529797033,0.0,0.0,0.0,125.71233079546887
2021-03-04,121.81721740507604,117.52711505535528,133.55770378322615,121.81721740507604,121.81721740507604,3.6644160130117602,3.6644160130117602,3.6644160130117602,1.8202781077633052,1.8202781077633052,1.8202781077633052,1.8441379052484554,1.8441379052484554,1.8441379052484554,0.0,0.0,0.0,125.4816334180878
2021-03-05,121.91839637001989,117.15740327307256,133.5350359976893,121.91839637001989,121.91839637001989,3.45849460837068,3.45849460837068,3.45849460837068,1.8373290951246344,1.8373290951246344,1.8373290951246344,1.6211655132460454,1.6211655132460454,1.6211655132460454,0.0,0.0,0.0,125.37689097839058
2021-03-08,122.22193326485144,116.83183520769268,132.63055150232836,122.22193326485144,122.22193326485144,2.9785493238048018,2.9785493238048018,2.9785493238048018,1.9041787991138377,1.9041787991138377,1.9041787991138377,1.0743705246909638,1.0743705246909638,1.0743705246909638,0.0,0.0,0.0,125.20048258865624
2021-03-09,122.32311222979531,117.58292423044341,132.74063872336822,122.32311222979531,122.32311222979531,2.8757222958489588,2.8757222958489588,2.8757222958489588,1.9418177187173593,1.9418177187173593,1.9418177187173593,0.9339045771315991,0.9339045771315991,0.9339045771315991,0.0,0.0,0.0,125.19883452564427
2021-03-10,122.42429119473914,118.04574487888395,132.97541654345264,122.42429119473914,122.42429119473914,2.7242853967067644,2.7242853967067644,2.7242853967067644,1.910085825539587,1.910085825539587,1.910085825539587,0.8141995711671773,0.8141995711671773,0.8141995711671773,0.0,0.0,0.0,125.1485765914459
2021-03-11,122.52547015968301,116.58897347124888,133.50251117100404,122.52547015968301,122.52547015968301,2.5350686867512193,2.5350686867512193,2.5350686867512193,1.8202781077678063,1.8202781077678063,1.8202781077678063,0.7147905789834136,0.7147905789834136,0.7147905789834136,0.0,0.0,0.0,125.06053884643423
2021-03-12,122.62664912462687,117.2623140476419,132.8145099427119,122.62664912462687,122.62664912462687,2.472314184121763,2.472314184121763,2.472314184121763,1.8373290951200532,1.8373290951200532,1.8373290951200532,0.6349850890017096,0.6349850890017096,0.6349850890017096,0.0,0.0,0.0,125.09896330874862
2021-03-15,122.93018601945842,117.40615192850119,133.03954066680464,122.93018601945842,122.93018601945842,2.407555841999774,2.407555841999774,2.407555841999774,1.9041787991137011,1.9041787991137011,1.9041787991137011,0.5033770428860722,0.5033770428860722,0.5033770428860722,0.0,0.0,0.0,125.3377418614582
2021-03-16,123.03136498619263,117.21660821018955,133.01597513019706,123.03136498619263,123.03136498619263,2.4332287565584827,2.4332287565584827,2.4332287565584827,1.9418177187154935,1.9418177187154935,1.9418177187154935,0.49141103784298845,0.49141103784298845,0.49141103784298845,0.0,0.0,0.0,125.4645937427511
2021-03-17,123.13254395292682,117.16640320011577,133.51390531550575,123.13254395292682,123.13254395292682,2.4031943906927427,2.4031943906927427,2.4031943906927427,1.910085825539875,1.910085825539875,1.910085825539875,0.4931085651528682,0.4931085651528682,0.4931085651528682,0.0,0.0,0.0,125.53573834361957
2021-03-18,123.233722919661,117.66183654368562,133.49513778472377,123.233722919661,123.233722919661,2.327280328785825,2.327280328785825,2.327280328785825,1.8202781077669907,1.8202781077669907,1.8202781077669907,0.5070022210188342,0.5070022210188342,0.5070022210188342,0.0,0.0,0.0,125.56100324844682
2021-03-19,123.33490188639522,117.66652832420547,133.52684857264427,123.33490188639522,123.33490188639522,2.3689366778522767,2.3689366778522767,2.3689366778522767,1.8373290951154715,1.8373290951154715,1.8373290951154715,0.5316075827368049,0.5316075827368049,0.5316075827368049,0.0,0.0,0.0,125.70383856424749
2021-03-22,123.63843878659783,118.140675854795,134.38311412571733,123.63843878659783,123.63843878659783,2.5594296039348734,2.5594296039348734,2.5594296039348734,1.9041787991035148,1.9041787991035148,1.9041787991035148,0.6552508048313588,0.6552508048313588,0.6552508048313588,0.0,0.0,0.0,126.1978683905327
2021-03-23,123.73961775333203,117.8865339739921,134.03738225246641,123.73961775333203,123.73961775333203,2.650410976393938,2.650410976393938,2.650410976393938,1.941817718713628,1.941817718713628,1.941817718713628,0.7085932576803099,0.7085932576803099,0.7085932576803099,0.0,0.0,0.0,126.39002872972597
2021-03-24,123.84079672006621,117.80333959944278,134.39286497220743,123.84079672006621,123.84079672006621,2.6760981446967063,2.6760981446967063,2.6760981446967063,1.9100858255398114,1.9100858255398114,1.9100858255398114,0.7660123191568945,0.7660123191568945,0.7660123191568945,0.0,0.0,0.0,126.51689486476292
2021-03-25,123.94197568680042,118.63589722984469,134.50914981339855,123.94197568680042,123.94197568680042,2.646787244747726,2.646787244747726,2.646787244747726,1.8202781077661752,1.8202781077661752,1.8202781077661752,0.8265091369815506,0.8265091369815506,0.8265091369815506,0.0,0.0,0.0,126.58876293154815
2021-03-26,124.04315465353463,118.28400285843429,134.51995576417644,124.04315465353463,124.04315465353463,2.7265629896477117,2.7265629896477117,2.7265629896477117,1.837329095115681,1.837329095115681,1.837329095115681,0.8892338945320307,0.8892338945320307,0.8892338945320307,0.0,0.0,0.0,126.76971764318235
2021-03-29,124.34669155373723,118.93682903915547,135.4830681551205,124.34669155373723,124.34669155373723,2.988826417829665,2.988826417829665,2.988826417829665,1.904178799103379,1.904178799103379,1.904178799103379,1.084647618726286,1.084647618726286,1.084647618726286,0.0,0.0,0.0,127.3355179715669
2021-03-30,124.44787052047144,119.26375928530459,135.36327521598622,124.44787052047144,124.44787052047144,3.092762176193974,3.092762176193974,3.092762176193974,1.9418177187117618,1.9418177187117618,1.9418177187117618,1.1509444574822119,1.1509444574822119,1.1509444574822119,0.0,0.0,0.0,127.54063269666541
2021-03-31,124.54904948720565,119.87179975479971,135.64322940070713,124.54904948720565,124.54904948720565,3.1276500213106706,3.1276500213106706,3.1276500213106706,1.9100858255397468,1.9100858255397468,1.9100858255397468,1.217564195770924,1.217564195770924,1.217564195770924,0.0,0.0,0.0,127.67669950851632
2021-04-01,124.65022845393985,119.58336180017204,135.53609488869677,124.65022845393985,124.65022845393985,3.104826004289288,3.104826004289288,3.104826004289288,1.820278107768018,1.820278107768018,1.820278107768018,1.2845478965212707,1.2845478965212707,1.2845478965212707,0.0,0.0,0.0,127.75505445822914
2021-04-05,125.05494432087664,120.64035501283335,137.04680175561364,125.05494432087664,125.05494432087664,3.4642475478392822,3.4642475478392822,3.4642475478392822,1.904178799112827,1.904178799112827,1.904178799112827,1.5600687487264557,1.5600687487264557,1.5600687487264557,0.0,0.0,0.0,128.51919186871592
2021-04-06,125.15612328761085,121.07578173925056,137.00908250542605,125.15612328761085,125.15612328761085,3.5740686465641356,3.5740686465641356,3.5740686465641356,1.941817718712556,1.941817718712556,1.941817718712556,1.6322509278515793,1.6322509278515793,1.6322509278515793,0.0,0.0,0.0,128.730191934175
2021-04-07,125.25730225434505,121.03714886744957,136.5304849343072,125.25730225434505,125.25730225434505,3.6164096275671227,3.6164096275671227,3.6164096275671227,1.910085825539683,1.910085825539683,1.910085825539683,1.7063238020274394,1.7063238020274394,1.7063238020274394,0.0,0.0,0.0,128.8737118819122
2021-04-08,125.35848122107926,120.96529516367146,137.52024067780675,125.35848122107926,125.35848122107926,3.602772034903137,3.602772034903137,3.602772034903137,1.8202781077630448,1.8202781077630448,1.8202781077630448,1.7824939271400937,1.7824939271400937,1.7824939271400937,0.0,0.0,0.0,128.9612532559824
2021-04-09,125.45966018781344,121.10691106774344,137.35498202930012,125.45966018781344,125.45966018781344,3.6982068756905595,3.6982068756905595,3.6982068756905595,1.8373290951305346,1.8373290951305346,1.8373290951305346,1.8608777805600243,1.8608777805600243,1.8608777805600243,0.0,0.0,0.0,129.157867063504
2021-04-12,125.76319708801606,122.29385947259868,138.13016973015928,125.76319708801606,125.76319708801606,4.012796993366176,4.012796993366176,4.012796993366176,1.904178799112691,1.904178799112691,1.904178799112691,2.1086181942534847,2.1086181942534847,2.1086181942534847,0.0,0.0,0.0,129.77599408138224
2021-04-13,125.86437605475025,121.93457548079148,138.23171199670364,125.86437605475025,125.86437605475025,4.136227338750118,4.136227338750118,4.136227338750118,1.9418177187176318,1.9418177187176318,1.9418177187176318,2.1944096200324856,2.1944096200324856,2.1944096200324856,0.0,0.0,0.0,130.00060339350037
2021-04-14,125.96555502148446,121.93671093945805,138.017941232472,125.96555502148446,125.96555502148446,4.190977587184009,4.190977587184009,4.190977587184009,1.9100858255396194,1.9100858255396194,1.9100858255396194,2.2808917616443893,2.2808917616443893,2.2808917616443893,0.0,0.0,0.0,130.15653260866847
2021-04-15,126.06673398821867,121.89186066967534,137.90745645908729,126.06673398821867,126.06673398821867,4.187528138735137,4.187528138735137,4.187528138735137,1.8202781077675454,1.8202781077675454,1.8202781077675454,2.367250030967592,2.367250030967592,2.367250030967592,0.0,0.0,0.0,130.25426212695382
2021-04-16,126.16791295495287,122.3546953083898,138.60358339026644,126.16791295495287,126.16791295495287,4.289824846793294,4.289824846793294,4.289824846793294,1.8373290951211623,1.8373290951211623,1.8373290951211623,2.452495751672131,2.452495751672131,2.452495751672131,0.0,0.0,0.0,130.45773780174616
2021-04-19,126.47144985515548,123.05423441680446,139.2007571675757,126.47144985515548,126.47144985515548,4.593502420842032,4.593502420842032,4.593502420842032,1.9041787991125554,1.9041787991125554,1.9041787991125554,2.689323621729478,2.689323621729478,2.689323621729478,0.0,0.0,0.0,131.0649522759975
2021-04-20,126.5726288218897,123.1824825695863,139.0652771096502,126.5726288218897,126.5726288218897,4.699066022021373,4.699066022021373,4.699066022021373,1.9418177187184256,1.9418177187184256,1.9418177187184256,2.757248303302948,2.757248303302948,2.757248303302948,0.0,0.0,0.0,131.27169484391106
2021-04-21,126.67380778862389,122.96953460671034,139.22857730726722,126.67380778862389,126.67380778862389,4.727173596744045,4.727173596744045,4.727173596744045,1.9100858255395554,1.9100858255395554,1.9100858255395554,2.81708777120449,2.81708777120449,2.81708777120449,0.0,0.0,0.0,131.40098138536794
2021-04-22,126.7749867553581,123.46257085765383,139.57542555541886,126.7749867553581,126.7749867553581,4.687516992291446,4.687516992291446,4.687516992291446,1.8202781077667298,1.8202781077667298,1.8202781077667298,2.867238884524717,2.867238884524717,2.867238884524717,0.0,0.0,0.0,131.46250374764955
2021-04-23,126.8761657220923,123.8791908373754,139.17588034410608,126.8761657220923,126.8761657220923,4.743446228784711,4.743446228784711,4.743446228784711,1.8373290951213712,1.8373290951213712,1.8373290951213712,2.906117133663339,2.906117133663339,2.906117133663339,0.0,0.0,0.0,131.61961195087702
2021-04-26,127.1797026222949,124.22834624426297,140.17872971799767,127.1797026222949,127.1797026222949,4.8446715188418885,4.8446715188418885,4.8446715188418885,1.9041787991220032,1.9041787991220032,1.9041787991220032,2.940492719719886,2.940492719719886,2.940492719719886,0.0,0.0,0.0,132.02437414113678
2021-04-27,127.2808815890291,124.1831765819571,140.3970751331883,127.2808815890291,127.2808815890291,4.8622050235921135,4.8622050235921135,4.8622050235921135,1.9418177187139003,1.9418177187139003,1.9418177187139003,2.9203873048782123,2.9203873048782123,2.9203873048782123,0.0,0.0,0.0,132.1430866126212
2021-04-28,127.3820605557633,123.79407911206445,140.48233938147845,127.3820605557633,127.3820605557633,4.793035869021241,4.793035869021241,4.793035869021241,1.9100858255394906,1.9100858255394906,1.9100858255394906,2.8829500434817508,2.8829500434817508,2.8829500434817508,0.0,0.0,0.0,132.17509642478456
2021-04-29,127.4832395224975,124.1101109887253,139.98390587324278,127.4832395224975,127.4832395224975,4.647930067587061,4.647930067587061,4.647930067587061,1.8202781077617565,1.8202781077617565,1.8202781077617565,2.827651959825305,2.827651959825305,2.827651959825305,0.0,0.0,0.0,132.13116959008457
2021-04-30,127.58441848923168,124.31416957701018,140.0269307217305,127.58441848923168,127.58441848923168,4.5916113075035705,4.5916113075035705,4.5916113075035705,1.8373290951215808,1.8373290951215808,1.8373290951215808,2.7542822123819897,2.7542822123819897,2.7542822123819897,0.0,0.0,0.0,132.17602979673526
2021-05-03,127.8879553894343,124.12116006479965,140.15905622246333,127.8879553894343,127.8879553894343,4.3331413383968735,4.3331413383968735,4.3331413383968735,1.9041787991218668,1.9041787991218668,1.9041787991218668,2.428962539275007,2.428962539275007,2.428962539275007,0.0,0.0,0.0,132.22109672783117
2021-05-04,127.9891343561685,124.21873451148547,139.37996906936942,127.9891343561685,127.9891343561685,4.2302347594620215,4.2302347594620215,4.2302347594620215,1.941817718714694,1.941817718714694,1.941817718714694,2.288417040747328,2.288417040747328,2.288417040747328,0.0,0.0,0.0,132.2193691156305
2021-05-05,128.09031332290272,124.07367484920428,140.6999873660458,128.09031332290272,128.09031332290272,4.044350496310266,4.044350496310266,4.044350496310266,1.9100858255397808,1.9100858255397808,1.9100858255397808,2.134264670770486,2.134264670770486,2.134264670770486,0.0,0.0,0.0,132.134663819213
2021-05-06,128.1914922896369,123.7273455536445,140.01850142287762,128.1914922896369,128.1914922896369,3.7888142998379704,3.7888142998379704,3.7888142998379704,1.820278107760941,1.820278107760941,1.820278107760941,1.9685361920770301,1.9685361920770301,1.9685361920770301,0.0,0.0,0.0,131.98030658947488
2021-05-07,128.2926712563711,124.1940510801758,140.190115048111,128.2926712563711,128.2926712563711,3.6309390764956677,3.6309390764956677,3.6309390764956677,1.837329095112209,1.837329095112209,1.837329095112209,1.7936099813834587,1.7936099813834587,1.7936099813834587,0.0,0.0,0.0,131.9236103328668
2021-05-10,128.59620815657374,123.69013277289554,139.53129972083735,128.59620815657374,128.59620815657374,3.1460733000583856,3.1460733000583856,3.1460733000583856,1.9041787991068881,1.9041787991068881,1.9041787991068881,1.2418945009514977,1.2418945009514977,1.2418945009514977,0.0,0.0,0.0,131.74228145663213
2021-05-11,128.69738712330792,123.82269734337531,139.32925554164785,128.69738712330792,128.69738712330792,3.0014020873294154,3.0014020873294154,3.0014020873294154,1.9418177187154884,1.9418177187154884,1.9418177187154884,1.059584368613927,1.059584368613927,1.059584368613927,0.0,0.0,0.0,131.69878921063733
2021-05-12,128.79856609004213,123.4954509383761,139.40181038486853,128.79856609004213,128.79856609004213,2.793821733108575,2.793821733108575,2.793821733108575,1.910085825539715,1.910085825539715,1.910085825539715,0.8837359075688597,0.8837359075688597,0.8837359075688597,0.0,0.0,0.0,131.59238782315072
2021-05-13,128.8997450567763,123.48231551515546,139.38365620016953,128.8997450567763,128.8997450567763,2.538113387433509,2.538113387433509,2.538113387433509,1.8202781077627836,1.8202781077627836,1.8202781077627836,0.7178352796707252,0.7178352796707252,0.7178352796707252,0.0,0.0,0.0,131.4378584442098
2021-05-14,129.00092402351052,123.97292138972553,139.55934147230548,129.00092402351052,129.00092402351052,2.4026551638584284,2.4026551638584284,2.4026551638584284,1.8373290951124182,1.8373290951124182,1.8373290951124182,0.5653260687460107,0.5653260687460107,0.5653260687460107,0.0,0.0,0.0,131.40357918736896
2021-05-17,129.23176019012456,123.42669962297154,139.49357834110648,129.23176019012456,129.23176019012456,2.12453257019141,2.12453257019141,2.12453257019141,1.9041787991067523,1.9041787991067523,1.9041787991067523,0.22035377108465778,0.22035377108465778,0.22035377108465778,0.0,0.0,0.0,131.35629276031597
2021-05-18,129.30870557899593,123.7259523817346,138.97831467160088,129.30870557899593,129.30870557899593,2.094167027936445,2.094167027936445,2.094167027936445,1.9418177187109626,1.9418177187109626,1.9418177187109626,0.1523493092254822,0.1523493092254822,0.1523493092254822,0.0,0.0,0.0,131.40287260693236
2021-05-19,129.3856509678673,124.01179670875213,139.52920139354748,129.3856509678673,129.3856509678673,2.021774997377405,2.021774997377405,2.021774997377405,1.9100858255396524,1.9100858255396524,1.9100858255396524,0.11168917183775202,0.11168917183775202,0.11168917183775202,0.0,0.0,0.0,131.4074259652447
2021-05-20,129.46259635673863,123.5436337117911,139.44743759554322,129.46259635673863,129.46259635673863,1.9202977083526709,1.9202977083526709,1.9202977083526709,1.8202781077646268,1.8202781077646268,1.8202781077646268,0.1000196005880444,0.1000196005880444,0.1000196005880444,0.0,0.0,0.0,131.3828940650913
2021-05-21,129.53954174560997,123.74296376942493,139.2075398433202,129.53954174560997,129.53954174560997,1.9557968422090246,1.9557968422090246,1.9557968422090246,1.8373290951270624,1.8373290951270624,1.8373290951270624,0.11846774708196255,0.11846774708196255,0.11846774708196255,0.0,0.0,0.0,131.495338587819
